topic_id;title;pid;video_id;youtube_url
3271;[VÍDEO] DO NADA DEU UMA FOME BRABA;3271;cPppNZeYRf0;https://youtu.be/cPppNZeYRf0
3272;[VÍDEO] DANDO UMA LIÇÃO DE MORAL NA PRETA;3272;5c8VsZHa4Do;https://youtu.be/5c8VsZHa4Do
3273;[VÍDEO] EU VENDO UM LEITOR DE FITA CASSETE E FITAS CASSETE;3273;R84mTsL-PgA;https://youtu.be/R84mTsL-PgA
3274;[VÍDEO] ACONTECEU ALGUMA COISA AQUI;3274;VnyKdwWC6V0;https://youtu.be/VnyKdwWC6V0
3275;[LIVE] UMA LIVE SOLO NO KINDOME;3275;ssGB5qkuVkw;https://youtu.be/ssGB5qkuVkw
3276;[DIÁRIO] 15/10/2022;3276;_tQ3vvtd91c;https://youtu.be/_tQ3vvtd91c
3277;[LIVE] TENTANDO FAZER NOVOS MINIGAMES NO KINDOME;3277;GtxOIswem-M;https://youtu.be/GtxOIswem-M
3281;[VÍDEO] UM SHOPPING;3281;5SVW-ZpJzus;https://youtu.be/5SVW-ZpJzus
3284;[VÍDEO] REAGINDO A VÍDEOS NO KINDOME E INTROCRAFT;3284;hQT3Cv-Rk-k;https://youtu.be/hQT3Cv-Rk-k
3285;[VÍDEO] O JOGO DO CENTÉSIMO QUARTO ANO DO FORTALEZA;3285;2se0sKGbK_A;https://youtu.be/2se0sKGbK_A
3286;[VÍDEO] EM QUEM EU VOU VOTAR PARA PRESIDENTE?;3286;d6YLpSJE33c;https://youtu.be/d6YLpSJE33c
3287;[VÍDEOS] VISITA PRA DONA TARCILA;3287;0HiAiJ9rRdY;https://youtu.be/0HiAiJ9rRdY
3287;[VÍDEOS] VISITA PRA DONA TARCILA;3287;fZ0oUXO6cEg;https://youtu.be/fZ0oUXO6cEg
3287;[VÍDEOS] VISITA PRA DONA TARCILA;3287;3SNdEQwKhZU;https://youtu.be/3SNdEQwKhZU
3288;[VÍDEOS] CAIU A ENERGIA AQUI EM CASA;3288;bqJ_83VJbY0;https://youtu.be/bqJ_83VJbY0
3288;[VÍDEOS] CAIU A ENERGIA AQUI EM CASA;3288;xQm8OS1Xbnc;https://youtu.be/xQm8OS1Xbnc
3289;[VÍDEO] AGORA SIM!!!;3289;u4E3cXdGgjE;https://youtu.be/u4E3cXdGgjE
3290;[VÍDEO] SAÍDA BARRADA DO CASTELÃO;3290;b9HxCXH8wfI;https://youtu.be/b9HxCXH8wfI
3291;[VÍDEO] A NOVA CASA DAS GATAS;3291;mQsvMcL-BAc;https://youtu.be/mQsvMcL-BAc
3292;[VÍDEO] UMA VIAGEM EM UMA ELEIÇÃO;3292;Vxze3IUvppw;https://youtu.be/Vxze3IUvppw
3293;[VÍDEO] UM VLOG NAS ELEIÇÕES DE 2022;3293;SJ3VwLYVCEM;https://youtu.be/SJ3VwLYVCEM
3297;[LIVE] EU TENTANDO SER PRODUTIVO, APESAR DE;3297;asPgIX4c62Q;https://youtu.be/asPgIX4c62Q
3297;[LIVE] EU TENTANDO SER PRODUTIVO, APESAR DE;3297;K6N9lGAceyk;https://youtu.be/K6N9lGAceyk
3298;[LIVE] QUAL O MEU MINIGAME FAVORITO DO KINDOME?;3298;oR7nqdEc8gQ;https://youtu.be/oR7nqdEc8gQ
3299;[VÍDEO] UMA NOITE SERENA COM BRANCA E PRETA;3299;8JJ34JdtceI;https://youtu.be/8JJ34JdtceI
3301;[LIVE] EU TENHO QUE ATUALIZAR PELO MENOS UMA COISA POR MINIGAME;3301;me_Vx0R8GAE;https://youtu.be/me_Vx0R8GAE
3302;[VÍDEOS] EU EM UM LOCAL COMPLETAMENTE ROSA;3302;GtPxDm_FPhc;https://youtu.be/GtPxDm_FPhc
3302;[VÍDEOS] EU EM UM LOCAL COMPLETAMENTE ROSA;3302;JJn-QrHmOSA;https://youtu.be/JJn-QrHmOSA
3302;[VÍDEOS] EU EM UM LOCAL COMPLETAMENTE ROSA;3302;_NcWbdQYmeA;https://youtu.be/_NcWbdQYmeA
3303;[DIÁRIO] 06/11/2022;3303;O5Kw41JAfG4;https://youtu.be/O5Kw41JAfG4
3304;[DIÁRIO] 07/11/2022;3304;keYP-L13d2c;https://youtu.be/keYP-L13d2c
3305;[VÍDEO] O CARA COMPROU UMA MOTO;3305;4Wi16b3csEc;https://youtu.be/4Wi16b3csEc
3306;[VÍDEO] UM VLOG DE GARUPA EM UMA Z1000;3306;Lh78hPm0-_s;https://youtu.be/Lh78hPm0-_s
3307;[VÍDEO] NÓS VENDO A LUZ DO DEMOIN;3307;c0N8Y66Ovas;https://youtu.be/c0N8Y66Ovas
3308;[VÍDEO] UM ROLÊ DE MOTÃO NA BEIRA MAR;3308;y_YucwQa-gU;https://youtu.be/y_YucwQa-gU
3309;[VÍDEO] MOTOVLOG NOTURNO COM ESSE CARA;3309;eVfIM9bqJE8;https://youtu.be/eVfIM9bqJE8
3310;[VÍDEO] CHRISTIAN SAINDO NA NEBULOSA;3310;MSFmf0UcKZM;https://youtu.be/MSFmf0UcKZM
3311;[VÍDEO] UMA MANHÃ COM BRANCA E PRETA;3311;AOvvami5PzA;https://youtu.be/AOvvami5PzA
3314;[VÍDEO] UM VLOG/MOTOVLOG CORTANDO O CABELO;3314;7LCLAllqQtQ;https://youtu.be/7LCLAllqQtQ
3315;[VÍDEO] ÚLTIMO JOGO DO FORTALEZA COM CHAVE DE OURO;3315;S4hKi9PQLQc;https://youtu.be/S4hKi9PQLQc
3319;[VÍDEOS] NÍVER DA MINHA MÃE E DO JOSÉ RENAN;3319;j3JUNB9X2uQ;https://youtu.be/j3JUNB9X2uQ
3319;[VÍDEOS] NÍVER DA MINHA MÃE E DO JOSÉ RENAN;3319;3sVytj6SzGM;https://youtu.be/3sVytj6SzGM
3319;[VÍDEOS] NÍVER DA MINHA MÃE E DO JOSÉ RENAN;3319;MnnJPtqhc4c;https://youtu.be/MnnJPtqhc4c
3319;[VÍDEOS] NÍVER DA MINHA MÃE E DO JOSÉ RENAN;3319;hRuqZlQmBzY;https://youtu.be/hRuqZlQmBzY
3319;[VÍDEOS] NÍVER DA MINHA MÃE E DO JOSÉ RENAN;3319;3JlSzlNA7V4;https://youtu.be/3JlSzlNA7V4
3319;[VÍDEOS] NÍVER DA MINHA MÃE E DO JOSÉ RENAN;3319;fnnNS0rr2Fo;https://youtu.be/fnnNS0rr2Fo
3320;[VÍDEO] E VAMOS DE MAIS UM FILME DA MARVEL, WOOW;3320;JJJu-Wegtgg;https://youtu.be/JJJu-Wegtgg
3321;[DIÁRIO] 13/11/2022;3321;qmMm1TwYYns;https://youtu.be/qmMm1TwYYns
3322;[VÍDEO] TÁ DANDO MUITO TRABALHO CARA;3322;sV6xtXRmvEA;https://youtu.be/sV6xtXRmvEA
3323;[LIVE] UMA LIVE DEV EM FRASES DIRECIONADAS;3323;MokSjv1RsKc;https://youtu.be/MokSjv1RsKc
3323;[LIVE] UMA LIVE DEV EM FRASES DIRECIONADAS;3323;2Tc5Hn33oMY;https://youtu.be/2Tc5Hn33oMY
3325;[LIVE] LIVE DEV COM OBJETIVOS OPCIONAIS PORÉM NA TEORIA NECESSÁRIOS (E REAGINDO FORTALEZA);3325;X-w0ttiVKPc;https://youtu.be/X-w0ttiVKPc
3325;[LIVE] LIVE DEV COM OBJETIVOS OPCIONAIS PORÉM NA TEORIA NECESSÁRIOS (E REAGINDO FORTALEZA);3325;nCS1wg35bqA;https://youtu.be/nCS1wg35bqA
3326;[LIVE] ISOLAMENTO;3326;7QdgCXeFDJk;https://youtu.be/7QdgCXeFDJk
3328;[LIVE] BOTANDO PRA LASCAR DE MINIGAMES NO KINDOME;3328;3xBsVkvFIus;https://youtu.be/3xBsVkvFIus
3330;[LIVE] INTRO O PEDRERO;3330;DkOBCZPMFB4;https://youtu.be/DkOBCZPMFB4
3333;[VÍDEO] CARTA ABERTA;3333;MPwbSBQVofE;https://youtu.be/MPwbSBQVofE
3335;[VÍDEO] PESSOAS CANTANDO PARABÉNS PRA MINHA MÃE;3335;4nQWwmKLTO8;https://youtu.be/4nQWwmKLTO8
3336;[VÍDEOS] MINHA MÃE ENTRANDO NA LOJA DO CEARÁ;3336;TXRhGBjhMp4;https://youtu.be/TXRhGBjhMp4
3336;[VÍDEOS] MINHA MÃE ENTRANDO NA LOJA DO CEARÁ;3336;6CEV_QTm4Cw;https://youtu.be/6CEV_QTm4Cw
3337;[VÍDEO] MOTOVLOG UNRELEASED Z1000 E HORNET;3337;ACHrBodIgAc;https://youtu.be/ACHrBodIgAc
3338;[LIVE] LIVE EU CANSADO DE TUDO;3338;GXuDEt_4-gE;https://youtu.be/GXuDEt_4-gE
3339;[LIVE] PRODUTIVIDADE EM UM SERVIDOR DE NOITE;3339;2afmEBO95Nw;https://youtu.be/2afmEBO95Nw
3340;[LIVE] INAUGURAÇÃO DUST NETWORK;3340;-MO_2jisj-s;https://youtu.be/-MO_2jisj-s
3341;[VÍDEO] GATAS DE TARDE;3341;16okjEGCsac;https://youtu.be/16okjEGCsac
3342;[VÍDEO] O QUE É ISSO NO MEU BANHEIRO?!?!;3342;S5tTuU0o4EY;https://youtu.be/S5tTuU0o4EY
3344;[VÍDEO] UMA VIAGEM NOTURNA DE Z1000;3344;NEHq_6-HZtI;https://youtu.be/NEHq_6-HZtI
3344;[VÍDEO] UMA VIAGEM NOTURNA DE Z1000;3344;1_F64ldhWxY;https://youtu.be/1_F64ldhWxY
3344;[VÍDEO] UMA VIAGEM NOTURNA DE Z1000;3344;ps9MxpcQqV0;https://youtu.be/ps9MxpcQqV0
3345;[VÍDEO] UMA VIAGEM DIURNA DE Z1000;3345;Xe81qH0PLHk;https://youtu.be/Xe81qH0PLHk
3346;[VÍDEO] EU SOU DONO DE UM MOTEL;3346;AA9ts6D4Xwk;https://youtu.be/AA9ts6D4Xwk
3347;[VÍDEO] EU SOZINHO EM UM MOTEL;3347;5kC00Yvfb5g;https://youtu.be/5kC00Yvfb5g
3348;[VÍDEOS] EU CONHECENDO UMA FAZENDA;3348;JC7w_5BdI4k;https://youtu.be/JC7w_5BdI4k
3348;[VÍDEOS] EU CONHECENDO UMA FAZENDA;3348;3az_LCh5dEc;https://youtu.be/3az_LCh5dEc
3349;[VÍDEO] A CASA DE PALHANO;3349;CveAR_IoDJw;https://youtu.be/CveAR_IoDJw
3350;[VÍDEOS] PESCANDO COM O MEU PAI;3350;z0s59KaNQDw;https://youtu.be/z0s59KaNQDw
3350;[VÍDEOS] PESCANDO COM O MEU PAI;3350;eSXkZ_poAnc;https://youtu.be/eSXkZ_poAnc
3350;[VÍDEOS] PESCANDO COM O MEU PAI;3350;kqzeYH5uYGA;https://youtu.be/kqzeYH5uYGA
3350;[VÍDEOS] PESCANDO COM O MEU PAI;3350;PUj8KcsqYXw;https://youtu.be/PUj8KcsqYXw
3351;[VÍDEOS] ROLÊ DE MOTO COM O MEU PAI;3351;pg2cR3wxW-c;https://youtu.be/pg2cR3wxW-c
3351;[VÍDEOS] ROLÊ DE MOTO COM O MEU PAI;3351;kZbD8LnmsX4;https://youtu.be/kZbD8LnmsX4
3351;[VÍDEOS] ROLÊ DE MOTO COM O MEU PAI;3351;joks7jtt984;https://youtu.be/joks7jtt984
3352;[VÍDEOS] EU E MARIA EDUARDA EM UM PARQUE;3352;MW4AaOsc4EA;https://youtu.be/MW4AaOsc4EA
3352;[VÍDEOS] EU E MARIA EDUARDA EM UM PARQUE;3352;_c55uMihhi8;https://youtu.be/_c55uMihhi8
3353;[VÍDEO DIÁRIO] 03/12/2022;3353;Ljchxo05LbY;https://youtu.be/Ljchxo05LbY
3354;[VÍDEOS] EU EM UMA TARDE EM UM LAGO;3354;QbxkqOy9dDo;https://youtu.be/QbxkqOy9dDo
3354;[VÍDEOS] EU EM UMA TARDE EM UM LAGO;3354;sfBR_m6rvz4;https://youtu.be/sfBR_m6rvz4
3355;[VÍDEO] EU EM UM PARQUE EM UM INTERIOR;3355;MDfvd4C6SFA;https://youtu.be/MDfvd4C6SFA
3356;[VÍDEO] EU, MEU IRMÃO, JULIANA INDO NA CASA DA MINHA TIA;3356;2gZyA0u-PtU;https://youtu.be/2gZyA0u-PtU
3357;[VÍDEO] LEVEI ELE NO MADERO PELA PRIMEIRA VEZ;3357;pno7c9aDqGE;https://youtu.be/pno7c9aDqGE
3358;[VÍDEO] JOSÉ RENAN LEVANDO ESPORRO DA ALEXA POR SEGURAR A BRANCA;3358;Iq8RP4WPl3A;https://youtu.be/Iq8RP4WPl3A
3359;[VÍDEOS] VISITANDO APARTAMENTO DO MEU PAI/ESTORIL COM CHRISTIAN;3359;HSeRMlSWGyM;https://youtu.be/HSeRMlSWGyM
3359;[VÍDEOS] VISITANDO APARTAMENTO DO MEU PAI/ESTORIL COM CHRISTIAN;3359;StpIzqPNqcM;https://youtu.be/StpIzqPNqcM
3360;[VÍDEOS] NIVER DUDA 2022 COM PULA PULA;3360;P3wiKcc0PMk;https://youtu.be/P3wiKcc0PMk
3360;[VÍDEOS] NIVER DUDA 2022 COM PULA PULA;3360;VU0TKWnG_z8;https://youtu.be/VU0TKWnG_z8
3361;[VÍDEO] UM MOTOVLOG EM FORTALEZA COM ESSE CARA;3361;2ilSczQLTG8;https://youtu.be/2ilSczQLTG8
3365;[VÍDEO] NÃO ACREDITO O QUE ELE TENTOU FAZER;3365;zwU6TKG7VY8;https://youtu.be/zwU6TKG7VY8
3368;[LIVE] UMA LIVE DEV EM DEZEMBRO;3368;qnzUAe5s2SM;https://youtu.be/qnzUAe5s2SM
3369;[LIVES] REFORMA DO CÓDIGO DOS MINIGAMES;3369;IofYon7GiD4;https://youtu.be/IofYon7GiD4
3369;[LIVES] REFORMA DO CÓDIGO DOS MINIGAMES;3369;Rjeyz3ZJIuc;https://youtu.be/Rjeyz3ZJIuc
3369;[LIVES] REFORMA DO CÓDIGO DOS MINIGAMES;3369;QF6H3sgQ5r4;https://youtu.be/QF6H3sgQ5r4
3370;[VÍDEO] BOLAS DE FOGO ESTÁ VINDO DE TODOS OS LADOS!;3370;ltglDItA5Ww;https://youtu.be/ltglDItA5Ww
3371;[VÍDEO] PROCUREI UM CAMINHO INVISÍVEL NO MINECRAFT!;3371;RYf7SE5O_rU;https://youtu.be/RYf7SE5O_rU
3372;[VÍDEO] ENCONTRE O BOTÃO PREMIADO NO MINECRAFT!;3372;8yf65P6OjlY;https://youtu.be/8yf65P6OjlY
3373;[VÍDEO] VOCÊ CONSEGUE SE CAMUFLAR NO MINECRAFT?!?!;3373;hovYn-HGJjc;https://youtu.be/hovYn-HGJjc
3374;[VÍDEO] COMO NÃO CUIDAR DO SEU GATINHO;3374;mWklho-Ah08;https://youtu.be/mWklho-Ah08
3375;[VÍDEO] DERRUBEI MEUS AMIGOS USANDO A MINHA PÁ;3375;ePWYJcWRzgw;https://youtu.be/ePWYJcWRzgw
3376;[VÍDEO] JOGUEI ADEDONHA NO MINECRAFT!;3376;8RTWIn2tv2c;https://youtu.be/8RTWIn2tv2c
3377;[VÍDEO] SOCORRO, TNTS ESTÃO CAINDO DO CÉU!;3377;IXGtJMr_Ezs;https://youtu.be/IXGtJMr_Ezs
3378;[VÍDEO] ESTOU COM FRIO NO MINECRAFT!;3378;HuAGxwLbx54;https://youtu.be/HuAGxwLbx54
3379;[VÍDEO] ENTREI EM UM MUNDO LOUCO DE MINECRAFT!;3379;KxMytcpy6gE;https://youtu.be/KxMytcpy6gE
3380;[VÍDEO] EU SÓ QUERIA CUIDAR DA MINHA GATINHA :C;3380;iB9EH8y2FS8;https://youtu.be/iB9EH8y2FS8
3381;[VÍDEO] ABELHAS SÃO TÃO PERIGOSAS QUANTO UM CACHORRO LATINDO;3381;6pLje5Wg9ko;https://youtu.be/6pLje5Wg9ko
3382;[VÍDEO] CUIDADO COM O WITHER NO MINECRAFT!;3382;UwwaQyeq_jg;https://youtu.be/UwwaQyeq_jg
3383;[VÍDEO] NÃO SAIA DE CIMA DA COBRA NO MINECRAFT!;3383;VagmGEt21-E;https://youtu.be/VagmGEt21-E
3384;[VÍDEO] SEIS DEIXANDO EU GRAVAR;3384;whFENF2Uxcw;https://youtu.be/whFENF2Uxcw
3385;[VÍDEO] CALL COM SAFIRA;3385;cphxINLefng;https://youtu.be/cphxINLefng
3386;[VÍDEOS] ERROS DIMENSIONALWARS;3386;37MTvBvo18Q;https://youtu.be/37MTvBvo18Q
3386;[VÍDEOS] ERROS DIMENSIONALWARS;3386;Kv8Db4juwF8;https://youtu.be/Kv8Db4juwF8
3387;[VÍDEO] ERROS NO SKYWALLS;3387;v7_W7JYfjVs;https://youtu.be/v7_W7JYfjVs
3388;[VÍDEO] NÍVER SOFIA 2022;3388;nShSNcgtvfY;https://youtu.be/nShSNcgtvfY
3389;[VÍDEO] JOSÉ RENAN E SUAS ARTIMANHAS;3389;t9sovloHXc0;https://youtu.be/t9sovloHXc0
3390;[VÍDEO] MANO BROWNILHA E MENSAGEM NO PAPEL;3390;h34t7EXpnac;https://youtu.be/h34t7EXpnac
3391;[VÍDEO] PRETA E BRANCA CONHECENDO STELA;3391;A-jpq60Sf6I;https://youtu.be/A-jpq60Sf6I
3392;[VÍDEOS] EU ACHANDO QUE IA PRO CARMEL CUMBUCO OU PRA EUROPA;3392;Iah7KEgQLLQ;https://youtu.be/Iah7KEgQLLQ
3392;[VÍDEOS] EU ACHANDO QUE IA PRO CARMEL CUMBUCO OU PRA EUROPA;3392;1jRU85Bq-Qg;https://youtu.be/1jRU85Bq-Qg
3395;[VÍDEO] ENCONTREI UM GRANDE CARA MISTERIOSO!;3395;-Z65dIqyPeM;https://youtu.be/-Z65dIqyPeM
3395;[VÍDEO] ENCONTREI UM GRANDE CARA MISTERIOSO!;3395;jyOaXjG9eaM;https://youtu.be/jyOaXjG9eaM
3396;[VÍDEO] O ÚLTIMO MOTOVLOG DE 2022;3396;zl8XwukkkWU;https://youtu.be/zl8XwukkkWU
3397;[LIVE] QUEM AGUENTAR ATÉ O FINAL GANHA UM PARABÉNS DO KIRITO;3397;apKiV404q_0;https://youtu.be/apKiV404q_0
3398;[LIVE] EU TERMINO A REFORMA DOS MINIGAMES HOJE?!?!;3398;9_MTDOvKMbQ;https://youtu.be/9_MTDOvKMbQ
3399;[LIVE] PRIMEIRA LIVE DE 2023 E EVENTO DO GALLEN;3399;_1huSg5UrWM;https://youtu.be/_1huSg5UrWM
3400;[LIVE] 1º DIA DO CAMPEONATO DE MINEPARTY (QUARTAS DE FINAL);3400;rbHyUt9fR8U;https://youtu.be/rbHyUt9fR8U
3401;[VÍDEO] ABRINDO PRESENTES DE NATAL;3401;fSI03tqUPgM;https://youtu.be/fSI03tqUPgM
3402;[VÍDEO] NÍVER MARIA LÚCIA 2022;3402;q0WQ4zcTjoU;https://youtu.be/q0WQ4zcTjoU
3402;[VÍDEO] NÍVER MARIA LÚCIA 2022;3402;KlkyG6StZyM;https://youtu.be/KlkyG6StZyM
3403;[VÍDEO] EU, MINHA MÃE, JOSÉ RENAN ENTRANDO NO APARTAMENTO NO ESTORIL;3403;ysdqf0__uvM;https://youtu.be/ysdqf0__uvM
3404;[VÍDEO] MENSAGEM DE ANO NOVO LUCIANO 2023;3404;rIerOTIjY2E;https://youtu.be/rIerOTIjY2E
3405;[VÍDEO] UM MOTOVLOG DE ANO NOVO e-e;3405;HdoRHt0nK-g;https://youtu.be/HdoRHt0nK-g
3406;[VÍDEO] BOT PARA SAFIRA;3406;gakPuDdHkCU;https://youtu.be/gakPuDdHkCU
3407;[VÍDEO] PESSOAS EM UMA PRAIA, UAU;3407;e454zUjb4p8;https://youtu.be/e454zUjb4p8
3408;[VÍDEO] QUANDO 15 PESSOAS VÃO NO CINEMA;3408;RqP1NWIKJlU;https://youtu.be/RqP1NWIKJlU
3409;[VÍDEO] DEIXEI ELE PILOTAR A Z1000!;3409;QezFy1MGZf8;https://youtu.be/QezFy1MGZf8
3410;[VÍDEO] LEVEI ESSE CARA NO MADERO PELA PRIMEIRA VEZ!;3410;bAq3SqUUM5I;https://youtu.be/bAq3SqUUM5I
3411;[VÍDEO] PILOTEI UMA CB TWISTER PELA PRIMEIRA VEZ!;3411;mr6jzhtSUDc;https://youtu.be/mr6jzhtSUDc
3412;[VÍDEO] NÍVER CALEBE 2023;3412;0f16YBnt57w;https://youtu.be/0f16YBnt57w
3413;[VÍDEOS] NÍVER JULIANA 2023;3413;GleUd0tao9I;https://youtu.be/GleUd0tao9I
3413;[VÍDEOS] NÍVER JULIANA 2023;3413;QpCwNURLaac;https://youtu.be/QpCwNURLaac
3413;[VÍDEOS] NÍVER JULIANA 2023;3413;7lWV1hBQX2s;https://youtu.be/7lWV1hBQX2s
3413;[VÍDEOS] NÍVER JULIANA 2023;3413;yO_xP054hMw;https://youtu.be/yO_xP054hMw
3414;[VÍDEOS] VOLTA DE CARRO E VISITA PRA TIO BETINHO;3414;IPZHsz4ftoA;https://youtu.be/IPZHsz4ftoA
3414;[VÍDEOS] VOLTA DE CARRO E VISITA PRA TIO BETINHO;3414;ZRw7Oq9kt3Y;https://youtu.be/ZRw7Oq9kt3Y
3415;[VÍDEO] LENON E PESSOAS AQUI EM CASA;3415;0tPwb7poAs4;https://youtu.be/0tPwb7poAs4
3416;[VÍDEO] VIRADA DOS 47.000 KM;3416;L_PnfeE03s4;https://youtu.be/L_PnfeE03s4
3417;[VÍDEO] FINAL DO CAMPEONATO DE MINEPARTY!;3417;y85vSQqEtYY;https://youtu.be/y85vSQqEtYY
3418;[VÍDEO] DOIS JOGOS DO FORTALEZA EM UM VÍDEO?!?!;3418;sblhMTZY_Mk;https://youtu.be/sblhMTZY_Mk
3419;[VÍDEO] UMA DUNA;3419;OGOJ4MH0r7s;https://youtu.be/OGOJ4MH0r7s
3420;[LIVE] FAZENDO MINIGAMES EM 3 HORAS!;3420;XtPJL-HfKOM;https://youtu.be/XtPJL-HfKOM
3421;[LIVE] EU JOGANDO E PRA VARIAR FAZENDO MINIGAMES, QUE COISA NÃO?;3421;FQo-vHN6c2E;https://youtu.be/FQo-vHN6c2E
3422;[VÍDEOS] REFORMA DO MEU QUARTO;3422;TzWDgbg2hhc;https://youtu.be/TzWDgbg2hhc
3422;[VÍDEOS] REFORMA DO MEU QUARTO;3422;fTPfX4qaA_I;https://youtu.be/fTPfX4qaA_I
3422;[VÍDEOS] REFORMA DO MEU QUARTO;3422;O8N239MExz0;https://youtu.be/O8N239MExz0
3422;[VÍDEOS] REFORMA DO MEU QUARTO;3422;chcqOmP0u0E;https://youtu.be/chcqOmP0u0E
3422;[VÍDEOS] REFORMA DO MEU QUARTO;3422;kfbcGrXp7bs;https://youtu.be/kfbcGrXp7bs
3423;[VÍDEO] ROLÊ DE MOTO COM SR ALISON;3423;o5qRP26lL_o;https://youtu.be/o5qRP26lL_o
3424;[VÍDEOS] ROBÔ DE FUTEBOL COM JR;3424;alohw1aseNA;https://youtu.be/alohw1aseNA
3424;[VÍDEOS] ROBÔ DE FUTEBOL COM JR;3424;JcAtcZbvY3w;https://youtu.be/JcAtcZbvY3w
3424;[VÍDEOS] ROBÔ DE FUTEBOL COM JR;3424;aqZE_jJt9BQ;https://youtu.be/aqZE_jJt9BQ
3425;[VÍDEOS] NIVER LEO 2023;3425;VD6Yc88wZow;https://youtu.be/VD6Yc88wZow
3425;[VÍDEOS] NIVER LEO 2023;3425;c0MNvauGhFk;https://youtu.be/c0MNvauGhFk
3425;[VÍDEOS] NIVER LEO 2023;3425;dQlSXT4aQOI;https://youtu.be/dQlSXT4aQOI
3426;[VÍDEOS] DEIXANDO FÁBIO NO AEROPORTO;3426;IJcAAFUC_no;https://youtu.be/IJcAAFUC_no
3426;[VÍDEOS] DEIXANDO FÁBIO NO AEROPORTO;3426;jIW0TX2G9Qg;https://youtu.be/jIW0TX2G9Qg
3426;[VÍDEOS] DEIXANDO FÁBIO NO AEROPORTO;3426;X8HnPgvIBEc;https://youtu.be/X8HnPgvIBEc
3426;[VÍDEOS] DEIXANDO FÁBIO NO AEROPORTO;3426;W13chW901lk;https://youtu.be/W13chW901lk
3427;[VIDEO] EU ASSISTINDO TITANIC 3D NO IMAX;3427;0gBkp4eSa4g;https://youtu.be/0gBkp4eSa4g
3428;[VÍDEOS] JOSÉ RENAN ENTRANDO NO ESTÁDIO PV;3428;yy0Wa936pUw;https://youtu.be/yy0Wa936pUw
3428;[VÍDEOS] JOSÉ RENAN ENTRANDO NO ESTÁDIO PV;3428;49eb1UTAz0M;https://youtu.be/49eb1UTAz0M
3428;[VÍDEOS] JOSÉ RENAN ENTRANDO NO ESTÁDIO PV;3428;xquKzsEVQsc;https://youtu.be/xquKzsEVQsc
3429;[VÍDEO] PESSOAS EM UMA PRAIA NO AQUIRAZ;3429;iQh40ZVcX_s;https://youtu.be/iQh40ZVcX_s
3430;[VÍDEO] EU NA FACULDADE MULTIVERSA;3430;8wKmDQRL_y0;https://youtu.be/8wKmDQRL_y0
3431;[VÍDEOS] BRANCA E STELA ESCALANDO A REDE;3431;FLvR4vXusWg;https://youtu.be/FLvR4vXusWg
3431;[VÍDEOS] BRANCA E STELA ESCALANDO A REDE;3431;XsG190M2yGs;https://youtu.be/XsG190M2yGs
3432;[VÍDEOS] MÁSCARA E TOUR NA FAZENDA MEIO DA OBRA;3432;kPF_EoNAKDw;https://youtu.be/kPF_EoNAKDw
3432;[VÍDEOS] MÁSCARA E TOUR NA FAZENDA MEIO DA OBRA;3432;3VBkckPseps;https://youtu.be/3VBkckPseps
3433;[VÍDEO] MEU PAI E TIO CANTANDO E DANÇANDO;3433;d9OlsL-P_fY;https://youtu.be/d9OlsL-P_fY
3434;[VÍDEO] MOMENTOS DE CHUVA NA FAZENDA;3434;qo4Yxylwrj4;https://youtu.be/qo4Yxylwrj4
3435;[VÍDEO] MEU AMIGO GRAVOU UM MOTOVLOG NA Z1000;3435;8FAvyubyzlA;https://youtu.be/8FAvyubyzlA
3436;[VÍDEO] VENDO TITANIC COM OS PARÇA;3436;g0ltPKyZ8iM;https://youtu.be/g0ltPKyZ8iM
3437;[VÍDEO] UM ROLÊ DE Z1000 E TWISTER EM UMA BEIRA MAR;3437;fm3owF8FE0g;https://youtu.be/fm3owF8FE0g
3438;[VÍDEO] QUE MOTOVLOG É ESSE?!?!;3438;wh6knDKXqHE;https://youtu.be/wh6knDKXqHE
3438;[VÍDEO] QUE MOTOVLOG É ESSE?!?!;3438;1uQG0yyPVqw;https://youtu.be/1uQG0yyPVqw
3439;[VÍDEO] EU E HUMANOS INDO ASSISTIR HOMEM FORMIGA;3439;khAH2M9hWrY;https://youtu.be/khAH2M9hWrY
3440;[VÍDEO] A AURORA RESPONDEU MEU PEDIDO DE CASAMENTO?!?!;3440;cSpP61UnVQo;https://youtu.be/cSpP61UnVQo
3441;[VÍDEO] UM MOTOVLOG DE VIAGEM DE Z1000;3441;QGpKEe1n1bU;https://youtu.be/QGpKEe1n1bU
3442;[VÍDEO] FAZ TEMPO;3442;ao2PX5TFYog;https://youtu.be/ao2PX5TFYog
3443;[VÍDEOS] PRETA, BRANCA E STELA NO CAMPO;3443;LI_nhylz7HQ;https://youtu.be/LI_nhylz7HQ
3443;[VÍDEOS] PRETA, BRANCA E STELA NO CAMPO;3443;3eSeR3EEpTg;https://youtu.be/3eSeR3EEpTg
3444;[VÍDEO] EU COMPRANDO UMA PLACA MÃE DE R$ 2.800;3444;cidfGbKGa0w;https://youtu.be/cidfGbKGa0w
3445;[VÍDEO] GATAS INTERAGINDO COM BONECO DO LUCCAS NETO;3445;mKXPZSDl5kM;https://youtu.be/mKXPZSDl5kM
3446;[VÍDEO] NÍVER MARIA JÚLIA 2023;3446;FpCdwEq2Q44;https://youtu.be/FpCdwEq2Q44
